Fechas,Valores
2022-01-31,-0.329411567110579
2022-02-28,0.976646644817965
2022-03-31,0.917260905950725
2022-04-30,-0.131006112711924
2022-05-31,0.141474571107619
2022-06-30,0.19843198940676
2022-07-31,0.00705498984032488
2022-08-31,-0.621672012101616
2022-09-30,-0.343687685323391
2022-10-31,0.0397489263667401
2022-11-30,0.267037098320443
2022-12-31,-0.683643726718202
